COUNTY,Main ID,lon,lat,s_LCOE,d_LCOE,util
Wajir,86,40.85911068,0.706606835,0.10325777874002619,0.4924450198243155,42.998559125297895
Wajir,87,40.85911068,0.803669035,0.1044869575021052,0.492673492343136,42.54702339971041
Garissa,88,40.85911068,0.124233635,0.10512472714128149,0.49269435361056546,43.36293903540643
Garissa,89,40.85911068,0.221295835,0.10507997396732636,0.49271891216957214,43.6647899521623
Garissa,90,40.85911068,0.318358035,0.10620237956771895,0.49291120505605107,43.45744946438174
Wajir,91,40.85911068,0.415420235,0.10543902091773019,0.492801251009656,43.529665899492365
Lamu,92,40.81633651,-2.386385691,0.13657481035105193,0.4985249840015995,34.17796904271635
Lamu,93,40.85653078,-2.287563109,0.13755436690008052,0.4986667525793698,33.24259823225367
Mandera,94,40.85911068,4.006721635,0.102496388144594,0.49240233541096107,45.11948928584115
Mandera,95,40.85911068,4.103783835,0.10269930060487681,0.49243244234022393,45.24406501905944
Mandera,96,40.85055845,4.194029712,0.10371611358991978,0.49262656354253276,45.515802559359294
Mandera,97,40.83841446,4.249965283,0.10415918846454252,0.49277263636656105,46.13859289166771
Wajir,98,40.85911068,1.288980035,0.10266178495142032,0.49237843041433765,42.27724282174042
Wajir,99,40.85911068,1.386042235,0.10214301499719011,0.4922947753509655,42.32220943457685
Wajir,100,40.85911068,1.483104435,0.102693033254532,0.4924054967424188,42.21030826058506
Wajir,101,40.85911068,1.580166635,0.1022657870733914,0.4923397618157894,42.14374220608094
Wajir,102,40.85911068,0.900731235,0.10458168473122108,0.492693084797248,42.541930286359964
Wajir,103,40.85911068,0.997793435,0.10372568537682234,0.4925630672494303,42.73522354961069
Wajir,104,40.85911068,1.094855635,0.10263640043546406,0.4923792358571989,42.72923527403301
Wajir,105,40.85911068,1.191917835,0.10250012374245392,0.49236811890919635,42.679784862103205
Wajir,106,40.85911068,2.065477635,0.10346790064989504,0.4925614521344481,41.623273851601276
Wajir,107,40.85911068,2.162539835,0.10302302582427147,0.4924701638998851,41.897464576361905
Mandera,108,40.85911068,2.259602035,0.10278082989524322,0.4924098990961661,42.16945020032579
Mandera,109,40.85911068,2.356664235,0.10289193904540875,0.4924158972736969,42.07251898046535
Wajir,110,40.85911068,1.677228835,0.10174169053519644,0.4922835886382628,42.320293970772106
Wajir,111,40.85911068,1.774291035,0.10205457886538447,0.4923383886475259,42.13335014089642
Wajir,112,40.85911068,1.871353235,0.10335232359563962,0.4925579962827976,41.590556949812125
Wajir,113,40.85911068,1.968415435,0.10381342310911357,0.4926464836422433,41.313134400453706
Mandera,114,40.85911068,2.841975235,0.10333539363910185,0.49250510732835207,43.25067882201947
Mandera,115,40.85911068,2.939037435,0.10337844321237229,0.49252174498972356,43.2331169413149
Mandera,116,40.85911068,3.036099635,0.10365590492638459,0.4925528777033061,43.07511709161955
Mandera,117,40.85911068,3.133161835,0.10412497815693299,0.49264038587749465,42.79046610015143
Mandera,118,40.85911068,2.453726435,0.10349447998557974,0.49250960893186596,41.81045837460519
Mandera,119,40.85911068,2.550788635,0.10423149263953477,0.4926275533920156,41.341848777303056
Mandera,120,40.85911068,2.647850835,0.10352985145191176,0.4925082711615539,41.71935850880819
Mandera,121,40.85911068,2.744913035,0.10337167552221783,0.4925076197918342,42.79092517642069
Mandera,122,40.85911068,3.618472835,0.10154901099013806,0.49220632328215064,44.6106632101036
Mandera,123,40.85911068,3.715535035,0.10092151783015262,0.4921472692027974,45.45521280191593
Mandera,124,40.85911068,3.812597235,0.10160332050458216,0.49227621526925613,45.32543794123341
Mandera,125,40.85911068,3.909659435,0.10147431210252482,0.4922144817894848,45.5597375121815
Mandera,126,40.85911068,3.230224035,0.10343067594463289,0.49250968919650434,42.489996278068915
Mandera,127,40.85911068,3.327286235,0.10321099462489874,0.49246234260149946,42.09972382563211
Mandera,128,40.85911068,3.424348435,0.10350149000190678,0.4925172400032707,42.143570816490005
Mandera,129,40.85911068,3.521410635,0.10214035589561633,0.4923497406231533,43.81224426877108
Wajir,130,40.77505235,0.463951335,0.10426262078232794,0.49259775799771355,43.76699275626018
Wajir,131,40.77505235,0.561013535,0.10274933135633364,0.4923595261768507,43.98608621355661
Wajir,132,40.77505235,0.658075735,0.10307855870947928,0.4924008303008023,43.10493958727501
Wajir,133,40.77505235,0.755137935,0.10332680331204491,0.49246882419179056,42.865607245641854
Garissa,134,40.77505235,0.075702535,0.10412894373409248,0.49251760460819266,43.55745457934917
Garissa,135,40.77505235,0.172764735,0.10416573645125327,0.4925439426768261,43.632183052649836
Garissa,136,40.77505235,0.269826935,0.1050897285910534,0.492714793735812,43.74391968782659
Wajir,137,40.77505235,0.366889135,0.10475200854138626,0.4926723990744817,43.77788861966151
Wajir,138,40.77505235,1.240448935,0.1012201220131237,0.4921422115558729,43.02342744860956
Wajir,139,40.77505235,1.337511135,0.10142952411622444,0.4921582526737851,42.47895374762492
Wajir,140,40.77505235,1.434573335,0.10141824337434188,0.4921613046847298,42.52819199970455
Wajir,141,40.77505235,1.531635535,0.10153300952521575,0.4921956972194461,42.23788164332548
Wajir,142,40.77505235,0.852200135,0.10390348580094814,0.49258541034051645,42.56538084491523
Wajir,143,40.77505235,0.949262335,0.10346078861801945,0.4925213173326476,42.90649461689945
Wajir,144,40.77505235,1.046324535,0.10298444796177454,0.4924423851706664,42.91203263395088
Wajir,145,40.77505235,1.143386735,0.1016255878825925,0.49221261073390954,43.16652102979019
Wajir,146,40.77505235,2.016946535,0.10343632469648358,0.4925729569648554,41.49181454609845
Wajir,147,40.77505235,2.114008735,0.10292897235294156,0.49246474680730645,41.811832231319734
Wajir,148,40.77505235,2.211070935,0.10278543295526141,0.49241991197735824,41.94249279348096
Mandera,149,40.77505235,2.308133135,0.10037444664469139,0.4920342822676623,43.08688795877798
Wajir,150,40.77505235,1.628697735,0.10122305660915887,0.4921770260536451,42.32370065622893
Wajir,151,40.77505235,1.725759935,0.10204256419887951,0.49231565891522994,41.91022151417042
Wajir,152,40.77505235,1.822822135,0.10244997495139822,0.4923879795990706,41.85837517612797
Wajir,153,40.77505235,1.919884335,0.10268725271194988,0.4924454908245843,41.620293435326765
Mandera,154,40.77505235,2.793444135,0.10390556941946885,0.4925953854645639,42.593220956529954
Mandera,155,40.77505235,2.890506335,0.10411558480889051,0.4926412416487896,42.7398248536014
Mandera,156,40.77505235,2.987568535,0.10411908951408834,0.4926352392059978,42.80451641187757
Mandera,157,40.77505235,3.084630735,0.10352906628442729,0.4925216472999898,42.97636639655455
Mandera,158,40.77505235,2.405195335,0.10195990701679308,0.49224907801427004,42.130132927831866
Mandera,159,40.77505235,2.502257535,0.10320534800148079,0.4924634601922129,41.83015471827461
Mandera,160,40.77505235,2.599319735,0.10312055998842884,0.4924429405914292,41.98776221674402
Mandera,161,40.77505235,2.696381935,0.10400162907688833,0.49260695923728476,42.08888180401588
Lamu,162,40.75753798,-2.425472635,0.14070996086539783,0.49918755345687593,32.744327366794266
Lamu,163,40.76582282,-2.364058674,0.14253329509006435,0.4995446266433507,32.0296020037135
Lamu,164,40.77505235,-1.865541465,0.1261194001919645,0.4963382368837923,35.079802275393135
Garissa,165,40.77505235,-1.768479265,0.12631429989625065,0.4962371694360103,34.63036149010035
Garissa,166,40.77505235,-1.671417065,0.12407075056339001,0.495809429468249,35.156986608688975
Garissa,167,40.77505235,-1.574354865,0.12097935262915338,0.495269377261634,36.49917862026207
Lamu,168,40.77140951,-2.230176864,0.15634696480926555,0.49818399954999587,33.37562602910387
Lamu,169,40.77505235,-2.156728065,0.13545453027484025,0.49817073121509614,32.71711906689717
Lamu,170,40.77505235,-2.059665865,0.1313679617184897,0.4973612260016959,33.486069050608165
Lamu,171,40.7716657,-1.963013729,0.12857619687877944,0.4968232956236382,34.29439595902229
Garissa,172,40.77505235,-1.089043865,0.11193543718217454,0.49374369445396243,40.66237917741918
Garissa,173,40.77505235,-0.991981665,0.11080143458213741,0.49352514371514283,40.74721571556326
Garissa,174,40.77505235,-0.894919465,0.10999034238748756,0.4933725674039337,41.186354766992
Garissa,175,40.77505235,-0.797857265,0.10945884955686143,0.4932779392291764,41.52050152278485
Garissa,176,40.77505235,-1.477292665,0.1189138209789204,0.49492421279536536,37.47576213591321
Garissa,177,40.77505235,-1.380230465,0.11687144135250681,0.49458417110008174,38.60230334966597
Garissa,178,40.77505235,-1.283168265,0.1153013044403332,0.4943260171787244,39.47417025323717
Garissa,179,40.77505235,-1.186106065,0.1137075028939232,0.4940514234623322,40.117404264180756
Garissa,180,40.77505235,-0.312546265,0.10691830766227002,0.4928483672108222,42.66010636429918
Garissa,181,40.77505235,-0.215484065,0.10697334903857154,0.4928834098944255,42.58939606733858
Garissa,182,40.77505235,-0.118421865,0.10492802920256235,0.49257066390048204,42.94259625775424
Garissa,183,40.77505235,-0.021359665,0.10371849035740467,0.4924074328090646,43.23674141143605
Garissa,184,40.77505235,-0.700795065,0.10885949167063848,0.4931726091033153,41.76028439110493
Garissa,185,40.77505235,-0.603732865,0.10798398154278775,0.49302915941472586,42.06461554985972
Garissa,186,40.77505235,-0.506670665,0.10780456383118105,0.4929999535316127,42.04652821699739
Garissa,187,40.77505235,-0.409608465,0.10668016463033407,0.49279539049774995,42.40419689129242
Tana River,188,40.67494368,-2.476584111,0.147214273443862,0.5001947656554768,31.211255211837962
Lamu,189,40.69099402,-2.399383565,0.1681461827938749,0.49993376898683967,31.20128138472133
Lamu,190,40.68509662,-2.304334445,0.14250445466023223,0.49944010029640906,31.21923053810952
Lamu,191,40.69099402,-1.817010365,0.12687907203581736,0.4963111288439096,34.877268412208274
Garissa,192,40.69099402,-1.719948165,0.12332088467303398,0.495648967626998,35.83748247336176
Garissa,193,40.69099402,-1.622885965,0.12077910226026331,0.49522972709844854,36.782809916896475
Garissa,194,40.69099402,-1.525823765,0.11786492774277813,0.4947314009627116,37.97059236996618
Lamu,195,40.69057205,-2.204960729,0.13606913682775224,0.4982190113434479,32.6233511826946
Lamu,196,40.69099402,-2.108196965,0.1331230870763326,0.4976348333222147,33.25714711045727
Lamu,197,40.69099402,-2.011134765,0.12921459200635696,0.49687544307603704,33.95251916271021
Lamu,198,40.69099402,-1.914072565,0.1269158567262712,0.49643948156874323,34.75215602772958
Garissa,199,40.69099402,-1.040512765,0.11026273206220538,0.49340688999158805,41.24924706687612
Garissa,200,40.69099402,-0.943450565,0.10818080811943374,0.4930110245586538,41.704799996761786
Garissa,201,40.69099402,-0.846388365,0.10818983211786504,0.4930226356972709,41.92939313800977
Garissa,202,40.69099402,-0.749326165,0.10802392941555307,0.49301253994943955,42.00830458841449
Garissa,203,40.69099402,-1.428761565,0.1161192763975841,0.49445645415249967,38.824630085175016
Garissa,204,40.69099402,-1.331699365,0.11497533501191842,0.49425228668813376,39.54917553038153
Garissa,205,40.69099402,-1.234637165,0.1124340264033205,0.49380298216219554,40.644426873329955
Garissa,206,40.69099402,-1.137574965,0.11128047890964501,0.49360074274476856,41.06638159890864
Mandera,207,40.77505235,3.569941735,0.10308937553577407,0.4924658206128187,43.9495423025396
Mandera,208,40.77505235,3.667003935,0.10353813281629563,0.492563651684279,44.1601171520407
Mandera,209,40.77505235,3.764066135,0.10394420213379543,0.4926465771343731,44.08942967138924
Mandera,210,40.77505235,3.861128335,0.1032363334295178,0.4925051136050143,44.519679245607705
Mandera,211,40.77505235,3.181692935,0.10380918377908196,0.49258028916149826,42.54091706941422
Mandera,212,40.77505235,3.278755135,0.10367684347974397,0.49254658746329605,42.44386293213426
Mandera,213,40.77505235,3.375817335,0.10372900714343526,0.49254565976561765,42.152213317633674
Mandera,214,40.77505235,3.472879535,0.10373635585844206,0.49256317436077285,42.67731966038957
Mandera,215,40.77505235,3.958190535,0.10229715050341213,0.49234342215292176,44.88466408519502
Mandera,216,40.77505235,4.055252735,0.10342758926634239,0.49255591200603727,44.56170961018653
Mandera,217,40.77505235,4.152314935,0.1038220536363301,0.4926145631301483,44.60988084432343
Mandera,218,40.77441665,4.238320268,0.10291060110755725,0.4924887999905736,45.87105017871983
Mandera,219,40.69099402,2.841975235,0.10484401252357424,0.4927638518638527,42.045458878488915
Mandera,220,40.69099402,2.939037435,0.10478481975963161,0.4927606507710049,42.341659891318464
Mandera,221,40.69099402,3.036099635,0.10469026415578889,0.4927396799792811,42.5776498582947
Mandera,222,40.69099402,3.133161835,0.10420004007573813,0.4926452540673597,42.53591635262074
Mandera,223,40.69099402,2.453726435,0.10245896999342477,0.49234131667318626,41.79225678414969
Mandera,224,40.69099402,2.550788635,0.10256379308900163,0.49235580638816373,42.00964674110484
Mandera,225,40.69099402,2.647850835,0.10332382441545881,0.49249839115500216,42.22635931882626
Mandera,226,40.69099402,2.744913035,0.10478704977223591,0.4927576732875629,42.08339550795709
Mandera,227,40.69099402,3.618472835,0.10409912367678491,0.4926163633173763,43.59378909309916
Mandera,228,40.69099402,3.715535035,0.10428151260709143,0.492666207508766,43.74392434169544
Mandera,229,40.69099402,3.812597235,0.10474289217726707,0.4927760681924017,43.74645749939638
Mandera,230,40.69099402,3.909659435,0.10367452373408849,0.49257688657636206,43.86724559932172
Mandera,231,40.69099402,3.230224035,0.10379083502806108,0.49257258285700095,42.581725771449996
Mandera,232,40.69099402,3.327286235,0.10388690522112701,0.49259105937948744,42.571963966914275
Mandera,233,40.69099402,3.424348435,0.10542308500448627,0.49285679178072284,41.96233242285838
Mandera,234,40.69099402,3.521410635,0.1051678197522289,0.4928323245506394,42.748037476539366
Mandera,235,40.69099402,4.006721635,0.10364980560021896,0.49257499343766936,44.05035964346954
Mandera,236,40.69099402,4.103783835,0.10448761926672143,0.4927157061421956,43.9933026306496
Mandera,237,40.69262989,4.197283681,0.10400640606476098,0.49262783369635427,44.5348768769943
Mandera,238,40.71193485,4.25003082,0.10336323862686142,0.49253209863328273,45.347948835101654
Garissa,239,40.69099402,-0.264015165,0.10474953082995823,0.4924722558340901,43.12773717909384
Garissa,240,40.69099402,-0.166952965,0.10376772610139896,0.4923567843602399,43.257478288212916
Garissa,241,40.69099402,-0.069890765,0.10266203714420488,0.4922118922731916,43.62144246181015
Garissa,242,40.69099402,0.027171435,0.10305059464753707,0.4923179150503366,43.84169144071776
Garissa,243,40.69099402,-0.652263965,0.10703609370286843,0.4928158407165161,42.17054486222258
Garissa,244,40.69099402,-0.555201765,0.10599915534424745,0.492639205677839,42.580896400550586
Garissa,245,40.69099402,-0.458139565,0.10665727354038533,0.4927750229442792,42.228726413081986
Garissa,246,40.69099402,-0.361077365,0.10540425741079357,0.49257323055458974,42.88968362566046
Wajir,247,40.69099402,0.512482435,0.10230442494108778,0.49226994155587694,44.20476399535125
Wajir,248,40.69099402,0.609544635,0.10184706951188988,0.49218421707313115,43.84724996294579
Wajir,249,40.69099402,0.706606835,0.10231254841389457,0.4922745558542202,43.06460556833562
Wajir,250,40.69099402,0.803669035,0.10241113567588615,0.4923060003348028,43.00498668370952
Garissa,251,40.69099402,0.124233635,0.10387441285158132,0.4924890725836061,43.750237257354684
Garissa,252,40.69099402,0.221295835,0.10383728891002063,0.49250582865884884,44.04338717713528
Wajir,253,40.69099402,0.318358035,0.10391319777083637,0.4925360825381684,44.0892207131144
Wajir,254,40.69099402,0.415420235,0.1029652692256662,0.49236889184109295,44.09673727244709
Wajir,255,40.69099402,1.288980035,0.10040817550109167,0.4919921218472845,42.98307743449593
Wajir,256,40.69099402,1.386042235,0.1004407902034632,0.4919866029003105,42.778913708183865
Wajir,257,40.69099402,1.483104435,0.10088020385170261,0.49206268454082286,42.47199630198935
Wajir,258,40.69099402,1.580166635,0.1011605310570003,0.49213109847125525,42.37250211584326
Wajir,259,40.69099402,0.900731235,0.10278749895371186,0.4923901422798122,42.97968090855839
Wajir,260,40.69099402,0.997793435,0.10216285927199778,0.4922903516709038,43.195275011803155
Wajir,261,40.69099402,1.094855635,0.10135972645321413,0.49215014795797374,43.24749583345976
Wajir,262,40.69099402,1.191917835,0.10056561947177697,0.4920223964755929,43.441547641431214
Wajir,263,40.69099402,2.065477635,0.1029493329816203,0.49248646573913385,41.433860380124806
Wajir,264,40.69099402,2.162539835,0.10275602724525933,0.4924351483193568,41.77764058478959
Wajir,265,40.69099402,2.259602035,0.10278841855633834,0.4924278113837687,41.81555077391514
Wajir,266,40.69099402,2.356664235,0.10257612768177769,0.4923773450734404,41.94492838885974
Wajir,267,40.69099402,1.677228835,0.1011135432977849,0.4921281283828944,42.337385617633906
Wajir,268,40.69099402,1.774291035,0.10151211987503028,0.4922245243779874,41.998671055366806
Wajir,269,40.69099402,1.871353235,0.10218773280284081,0.49235715579223843,41.82811273681408
Wajir,270,40.69099402,1.968415435,0.10265511800061992,0.49244016168617,41.37341338130474
Garissa,271,40.60693569,-1.089043865,0.10941606890691123,0.49321255944818027,41.78636336164348
Garissa,272,40.60693569,-0.991981665,0.10836176111384666,0.4930171314233783,42.0363511402417
Garissa,273,40.60693569,-0.894919465,0.1073370717650119,0.4928350114523611,42.38738169153981
Garissa,274,40.60693569,-0.797857265,0.10653701303619206,0.49272252190639954,42.73911114223526
Garissa,275,40.60693569,-1.477292665,0.11545284189297887,0.494314248846199,39.04339354918934
Garissa,276,40.60693569,-1.380230465,0.11379382896308515,0.49398837276676416,39.70511105310693
Garissa,277,40.60693569,-1.283168265,0.11314960582331982,0.4938977418279559,40.24602622115428
Garissa,278,40.60693569,-1.186106065,0.11046414774713087,0.4933968296619605,41.36388526580084
Garissa,279,40.60693569,-0.312546265,0.10289083915228536,0.4921614972381039,43.80640742695326
Garissa,280,40.60693569,-0.215484065,0.10184831555955753,0.49202229762104177,44.36771155141575
Garissa,281,40.60693569,-0.118421865,0.1016641817861139,0.4920135691749848,44.161147395593176
Garissa,282,40.60693569,-0.021359665,0.10155219945846669,0.4920430181131168,44.16110128884319
Garissa,283,40.60693569,-0.700795065,0.10679904044871799,0.49275684118468793,42.34810262239559
Garissa,284,40.60693569,-0.603732865,0.10532928981994269,0.4924894514563021,42.69766527240202
Garissa,285,40.60693569,-0.506670665,0.10533875730103971,0.49251470841084216,42.74144534914585
Garissa,286,40.60693569,-0.409608465,0.10490200333136737,0.4924606307600437,42.832511041195076
Wajir,287,40.60693569,0.463951335,0.10135467861541551,0.4920995688865866,44.54998630414958
Wajir,288,40.60693569,0.561013535,0.1007545582721583,0.49199479091172627,44.471221286876556
Wajir,289,40.60693569,0.658075735,0.1004453869041919,0.4919363702192302,44.077620151595404
Wajir,290,40.60693569,0.755137935,0.10043749584221652,0.49195552065053055,43.477045405245995
Garissa,291,40.60693569,0.075702535,0.1029008630588779,0.492325112760024,44.152228169281756
Garissa,292,40.60693569,0.172764735,0.10316578221960061,0.49238910482321613,44.094265144977
Wajir,293,40.60693569,0.269826935,0.10269171175834396,0.4923153829091868,44.468573860202056
Wajir,294,40.60693569,0.366889135,0.10196047126653904,0.49220398314905395,44.44403972079198
Wajir,295,40.60693569,1.240448935,0.0997389797511015,0.4918779474758806,43.6767968822844
Wajir,296,40.60693569,1.337511135,0.09943751627618802,0.4918246396074036,43.31917846182041
Wajir,297,40.60693569,1.434573335,0.09966217638780628,0.49183714391153777,42.92363491249702
Wajir,298,40.60693569,1.531635535,0.1003274277857637,0.4919745428262601,42.81815354001005
Wajir,299,40.60693569,0.852200135,0.10175746821460158,0.49219297432610465,43.03078979673987
Wajir,300,40.60693569,0.949262335,0.10135242189837111,0.49212108571546437,43.18789416579634
Wajir,301,40.60693569,1.046324535,0.10104572136136979,0.49208392762173603,43.31086682902425
Wajir,302,40.60693569,1.143386735,0.10001601650028764,0.491919256378565,43.69408050567163
Tana River,303,40.60394071,-2.524976721,0.1466529389423213,0.5000624004929641,31.14464265999537
Lamu,304,40.60693569,-2.447914665,0.1503139591042566,0.500768921273439,29.92333340631623
Lamu,305,40.60693569,-2.350852465,0.1709022254466485,0.500234833376176,30.18795922435348
Lamu,306,40.60693569,-1.865541465,0.1285291004609597,0.4965715472312912,34.399226541257526
Garissa,307,40.60693569,-1.768479265,0.12399063840421075,0.4957455758399952,35.796382995051836
Garissa,308,40.60693569,-1.671417065,0.1206773921833036,0.4951858014763411,37.08408122810219
