COUNTY,Main ID,area,lon,lat,pwcr_per_day,PD_E,pv_kw,Annual_elec_demand,total_supplied,utilisation_1,utilisation_2,cost,tier3_hh
Mandera,536,2100,41.41785951,3.298725147,61484.013432689106,4.939941808750018,11.769834025805535,4627.4906206962905,882.9118954087502,24.410178719634402,29.067570582132834,5478.39546590377,2.0
Mandera,537,8600,41.44206001,3.379456172,61536.5759881201,4.943926953859794,11.610814912243445,4798.116571765486,6096.387228615684,25.41346031431002,57.70327499008892,5482.814991830512,17.0
Mandera,538,10000,41.447519,3.472879535,62647.652268169964,5.028142066425709,11.714996863060383,5342.662125173985,1428.0257755249995,27.664767115025946,35.059208236055454,5576.209551666112,4.0
Mandera,539,5100,41.44874437,3.937426949,65258.66565961318,1.021947411027795,2.5021336776390735,1123.305161083016,2954.709878897556,27.54539034481755,100.0,1323.4218972809947,8.0
Mandera,540,1,41.90585175,3.975506549,65933.4631265428,0.3803989342848545,0.8791116249433213,430.62134138389706,1030.1931712025814,29.47816698654305,99.99999999999999,492.6166198988866,3.0
Mandera,541,4000,41.8471545,3.923471156,65349.93296620107,0.3783049310383017,0.871596761014555,428.77079985501337,1021.335335037534,29.56823569929833,100.0,489.9048856946007,3.0
Mandera,542,700,41.88599886,3.967143594,65983.43741261448,0.380578004009492,0.8792442750384016,430.75393012756854,1030.4320995309151,29.47974599977846,100.0,492.8485151922921,3.0
Taita Taveta,543,2300,37.61010054,-3.432205635,28914.636164656862,1.241763575741501,3.083312287706967,702.6524134609573,3544.4077034459788,14.304693531826858,86.46222829344083,1377.1158054973248,10.0
Kajiado,545,10000,37.58083577,-2.642039065,33448.003189494324,1.4209451550081706,3.318011076794352,797.5590410303296,763.1132466803126,14.547982836132485,28.467652532796794,1575.8281769040611,2.0
Kajiado,546,10000,37.58083577,-2.544976865,38336.69460849452,1.613113479517064,3.700712047803855,889.8870917363204,917.7717785175282,14.587209441826143,29.631510317020023,1788.942848784424,3.0
Kajiado,547,10000,37.58083577,-2.447914665,39699.12509076782,1.6665016787559952,3.9816988304044956,914.3734972466807,595.1852514154082,14.16830145772816,23.390751682542835,1848.1503617403987,2.0
Kajiado,548,10000,37.58083577,-2.350852465,40064.528017240336,1.6808090137524445,4.281652317646647,903.3329425999536,1053.4495621158285,13.319046925336828,28.851464143414457,1864.017196251461,3.0
Kajiado,549,1700,37.60211079,-2.999966291,4913.781658842672,0.1320719941123939,0.32053486390239116,59.72184020835928,454.9287292782468,11.60434744450692,100.0,146.46784147064483,1.0
Kajiado,551,10000,37.58083577,-2.836163465,17508.77819881845,0.4046772142579072,0.95366880634345,223.76418291404022,1354.1970449406797,14.180588151602024,100.0,448.78703061201907,4.0
Kajiado,552,10000,37.58083577,-2.739101265,26077.211190635746,0.5827420088657284,1.3716713969595054,339.34836008700813,1046.6364626121458,14.886907566049572,60.801908511299864,646.2608878320927,3.0
Makueni,556,10000,37.58083577,-1.574354865,32762.91194903766,0.7198653440939665,1.8455033698795065,409.7532829141826,2544.1983026838716,13.871360820939937,100.0,798.3306666002088,7.0
Kajiado,557,10000,37.58083577,-2.253790265,38439.5628266247,1.6171468501390913,4.189936892701923,895.7900508593573,830.0272950401106,13.513161546392933,26.03427954165583,1793.4158568042524,2.0
Kajiado,558,10000,37.58083577,-2.156728065,36792.752114508876,1.552528433364387,4.069374209584643,873.4399383159126,3380.4163239171694,13.661316730322456,66.53379949133135,1721.754032601105,9.0
Makueni,559,10000,37.58083577,-2.059665865,33094.17866310553,0.7266290403821956,1.9283221077521573,407.8620072357851,2610.9528594386597,13.51066644524279,100.0,805.8316057838549,7.0
Marsabit,561,10000,37.6648941,2.841975235,68135.54721716074,5.443475719092447,10.661363646771488,3687.427176414752,349.98797559,19.491823050983097,21.34186736746637,6036.814572473524,1.0
Marsabit,562,10000,37.6648941,2.939037435,67851.27888851863,5.4219861679941435,10.558821256420787,3762.2962835550884,783.5428743023344,20.423186793048554,24.67655794624163,6012.982660305505,2.0
Marsabit,563,10000,37.6648941,3.036099635,67269.68189223303,5.378011742763603,10.226064253130419,3768.2767754415227,143.17689426875,20.951722200387596,21.74778965853805,5964.215022724836,0.0
Marsabit,564,10000,37.6648941,3.133161835,64208.97488832525,5.146409623701046,9.633181041146388,3518.932115034578,1544.9943567566565,20.744565811935303,29.852509945291278,5707.36827268446,4.0
Marsabit,565,10000,37.6648941,2.453726435,63638.3637949588,5.103196710056961,10.0610699424678,2566.5721340129976,209.99278102874993,15.08377376222009,16.317903736110413,5659.44515145317,1.0
Marsabit,566,10000,37.6648941,2.550788635,64689.867969226696,2.6366235739007284,5.316975274316567,1447.1881066163937,102.79366903249996,16.083938250766206,17.22637924909226,2924.015543455908,0.0
Marsabit,567,10000,37.6648941,2.647850835,67085.83364829852,2.7289428829608045,5.487630476095113,1639.9064691381313,95.45126406250002,17.358859449867516,18.369237241744845,3026.397657203532,0.0
Marsabit,568,10000,37.6648941,2.744913035,67084.69592129163,5.364022718650828,10.601175916059704,3432.133806744992,298.28519752625,18.369476213656373,19.965959086811257,5948.701194983768,1.0
Marsabit,569,10000,37.6648941,3.618472835,61898.04806449641,4.97133000553102,9.333906711862324,3362.0496435834075,668.1588268112499,19.803637914935,23.739325033979018,5513.204976133901,2.0
Marsabit,570,10000,37.6648941,3.715535035,61198.77217949672,4.918313842232447,9.343127782097746,3344.8541541688287,114.54151687500001,19.926136626312278,20.60848922210235,5454.410051035784,0.0
Marsabit,571,10000,37.6648941,3.812597235,61479.542775282534,4.939602851388543,9.472255908026947,3375.0071314969605,169.69113374875,20.032531521510133,21.039742129754053,5478.019562189894,0.0
