COUNTY,Main ID,area,lon,lat,pwcr_per_day,PD_E,Annual_elec_demand,utilisation_1,cost,Annual_Energy
Turkana,4350,10000,34.80691085,3.230224035,0.0,,0.0,,,0.0
Turkana,4351,10000,34.80691085,3.327286235,0.0,,0.0,,,0.0
Turkana,4352,10000,34.80691085,3.424348435,0.0,,0.0,,,0.0
Turkana,4353,10000,34.80691085,3.521410635,0.0,,0.0,,,0.0
Turkana,4355,10000,35.56343583,2.114008735,0.0,,0.0,,,0.0
Turkana,4356,10000,35.56343583,2.211070935,0.0,,0.0,,,0.0
Turkana,4357,10000,35.56343583,2.308133135,0.0,,0.0,,,0.0
West Pokot,4358,10000,35.56343583,1.628697735,0.0,,0.0,,,0.0
West Pokot,4359,10000,35.56343583,1.725759935,0.0,,0.0,,,0.0
Turkana,4362,10000,35.56343583,2.793444135,0.0,,0.0,,,0.0
Turkana,4363,10000,35.56343583,2.890506335,0.0,,0.0,,,0.0
Turkana,4364,10000,35.56343583,2.987568535,0.0,,0.0,,,0.0
Turkana,4365,10000,35.56343583,3.084630735,0.0,,0.0,,,0.0
Turkana,4366,10000,35.56343583,2.405195335,0.0,,0.0,,,0.0
Turkana,4367,10000,35.56343583,2.502257535,0.0,,0.0,,,0.0
Turkana,4368,10000,35.56343583,2.599319735,0.0,,0.0,,,0.0
Turkana,4369,10000,35.56343583,2.696381935,0.0,,0.0,,,0.0
Turkana,4370,10000,35.56343583,3.569941735,0.0,,0.0,,,0.0
Turkana,4371,10000,35.56343583,3.667003935,0.0,,0.0,,,0.0
Turkana,4372,10000,35.56343583,3.764066135,0.0,,0.0,,,0.0
Turkana,4373,10000,35.56343583,3.861128335,0.0,,0.0,,,0.0
Turkana,4374,10000,35.56343583,3.181692935,0.0,,0.0,,,0.0
Turkana,4375,10000,35.56343583,3.278755135,0.0,,0.0,,,0.0
Turkana,4376,10000,35.56343583,3.375817335,0.0,,0.0,,,0.0
Turkana,4377,10000,35.56343583,3.472879535,0.0,,0.0,,,0.0
Turkana,4378,10000,35.56343583,4.346439335,0.0,,0.0,,,0.0
