COUNTY,Main ID,s_LCOE,d_LCOE,util
Marsabit,1356,0.2732669261836292,0.5249184955251714,17.34361439363176
Marsabit,1357,0.2729853775971791,0.5246459107744934,17.27050369845273
Isiolo,1358,0.3090994826924283,0.5325719208519096,15.784316988953213
Isiolo,1359,0.3050130167050739,0.5317175063532558,15.992889065750266
Marsabit,1360,0.30174670021262806,0.5310262944997804,16.0327055744013
Marsabit,1361,0.29904582597828067,0.5304180244580022,16.132476071947558
Marsabit,1362,0.25360080870541324,0.5201296794391735,18.247804667063566
Marsabit,1363,0.28954395263908267,0.5258753423331999,15.405291136833323
Marsabit,1364,0.2882183489610905,0.5255693998244131,15.223254599960601
Marsabit,1365,0.32550343863241965,0.5321509615943985,13.14097886341315
Marsabit,1366,0.26968740081498194,0.5238707580300448,17.449053438911456
Marsabit,1367,0.2648314529676071,0.5228540000670713,17.831135767069
Marsabit,1368,0.2576432666814065,0.5213796421429546,18.396932277636438
Marsabit,1369,0.25048036790478323,0.5199205236353514,18.841245607153983
Kitui,1370,0.3157215269671611,0.5339132947372822,14.177040848559615
Kitui,1374,0.3500477163048849,0.5402270067400754,12.774812453947888
Kitui,1375,0.3323871422180544,0.5369867780511565,13.650889825181606
Kitui,1376,0.333985069813641,0.5372983420674804,13.641892408878636
Kitui,1377,0.330115096253004,0.5365898256651007,13.706012471706462
Isiolo,1378,0.3124159831813888,0.5332727074871575,15.88887701264155
Isiolo,1379,0.3158329815595486,0.5339286477410448,15.7901599550075
Isiolo,1380,0.3158193200024608,0.5339262201457006,15.7792346902598
Isiolo,1381,0.36569117696775305,0.5338352573133002,15.631264554603494
Isiolo,1384,0.3115518540893795,0.5331099757086464,15.293260202625204
Isiolo,1385,0.3081556260851569,0.5324545796906222,15.872294336427391
Isiolo,1386,0.3136629112120694,0.5335167856949451,15.495637477114322
Isiolo,1387,0.31210682442839904,0.5332183674063162,15.591453989478543
Isiolo,1388,0.3125446692336251,0.5333028432425696,15.593114081999174
